timestamp,start_time,start_position_lat,start_position_long,end_position_lat,end_position_long,total_elapsed_time,total_timer_time,total_distance,total_cycles,message_index,total_calories,avg_speed,max_speed,total_ascent,total_descent,wkt_step_index,avg_vertical_oscillation,avg_stance_time_percent,avg_stance_time,event,event_type,avg_heart_rate,max_heart_rate,avg_cadence,max_cadence,intensity,lap_trigger,sport,event_group,sub_sport,avg_temperature,max_temperature,avg_fractional_cadence,max_fractional_cadence,total_fractional_cycles,key
2019-11-13T21:32:27Z,2019-11-13T21:24:56Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,450.595,450.595,1609.34,640,NA,57,3.572,4.264,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,139,169,85,91,NA,distance,running,255,treadmill,127,127,0.9296875,0,1.9921875,2019-11-13 21:24:56
2019-11-13T21:33:35Z,2019-11-13T21:32:28Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,66.89,66.89,236.37,95,NA,13,3.534,4.665,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,144,164,86,96,NA,manual,running,255,treadmill,127,127,0.5703125,0.5,1.9921875,2019-11-13 21:24:56
2019-11-13T21:36:21Z,2019-11-13T21:33:35Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,166.078,166.078,778.77,250,NA,28,4.689,5.496,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,178,213,90,96,NA,manual,running,255,treadmill,127,127,0.3046875,0.5,1.9921875,2019-11-13 21:24:56
2019-11-13T21:38:09Z,2019-11-13T21:36:21Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,108.09,108.09,341.9,149,NA,18,3.163,4.311,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,168,221,84,88,NA,manual,running,255,treadmill,127,127,0.3203125,0,1.9921875,2019-11-13 21:24:56
2019-11-13T21:40:55Z,2019-11-13T21:38:09Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,166.526,166.526,808.21,240,NA,37,4.853,5.309,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,168,176,88,93,NA,manual,running,255,treadmill,127,127,0.84375,0.5,1.9921875,2019-11-13 21:24:56
2019-11-13T21:42:41Z,2019-11-13T21:40:55Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,105.843,105.843,328.61,150,NA,23,3.105,4.46,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,163,174,82,87,NA,manual,running,255,treadmill,127,127,0.09375,0.5,1.9921875,2019-11-13 21:24:56
2019-11-13T21:45:27Z,2019-11-13T21:42:41Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,165.775,165.775,771.59,242,NA,35,4.654,5.263,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,171,187,88,91,NA,manual,running,255,treadmill,127,127,0.15625,0,1.9921875,2019-11-13 21:24:56
2019-11-13T21:47:15Z,2019-11-13T21:45:27Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,107.719,107.719,324.33,146,NA,25,3.011,4.245,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,166,182,82,88,NA,manual,running,255,treadmill,127,127,0.609375,0,1.9921875,2019-11-13 21:24:56
2019-11-13T21:48:45Z,2019-11-13T21:47:15Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,90.379,90.379,427.56,130,NA,20,4.731,5.169,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,166,181,88,91,NA,manual,running,255,treadmill,127,127,0.6015625,0,1.9921875,2019-11-13 21:24:56
2019-11-13T21:49:46Z,2019-11-13T21:48:45Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,60.753,60.753,185.04,81,NA,15,3.046,4.115,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,170,187,82,87,NA,manual,running,255,treadmill,127,127,0.625,0,1.9921875,2019-11-13 21:24:56
2019-11-13T21:51:17Z,2019-11-13T21:49:46Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,91.223,91.223,431.21,137,NA,22,4.727,5.318,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,171,185,90,93,NA,manual,running,255,treadmill,127,127,0.5,0.5,1.9921875,2019-11-13 21:24:56
2019-11-13T21:52:21Z,2019-11-13T21:51:17Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,64.204,64.204,193.48,87,NA,16,3.014,4.693,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,172,182,84,91,NA,manual,running,255,treadmill,127,127,0.7734375,0,1.9921875,2019-11-13 21:24:56
2019-11-13T21:53:22Z,2019-11-13T21:52:21Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,60.224,60.224,272.4,87,NA,14,4.523,4.992,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,168,179,88,90,NA,manual,running,255,treadmill,127,127,0.65625,0.5,1.9921875,2019-11-13 21:24:56
