timestamp,start_time,start_position_lat,start_position_long,end_position_lat,end_position_long,total_elapsed_time,total_timer_time,total_distance,total_cycles,message_index,total_calories,avg_speed,max_speed,total_ascent,total_descent,wkt_step_index,avg_vertical_oscillation,avg_stance_time_percent,avg_stance_time,event,event_type,avg_heart_rate,max_heart_rate,avg_cadence,max_cadence,intensity,lap_trigger,sport,event_group,sub_sport,avg_temperature,max_temperature,avg_fractional_cadence,max_fractional_cadence,total_fractional_cycles,key,time_created
2022-09-20T13:25:44Z,2022-09-20T13:17:58Z,38.913487549871206,-77.07448127679527,38.91365812160075,-77.07445713691413,464.581,181.32,747.45,266,NA,31,4.122,6.485,7,11,NA,6553.5,655.35,6553.5,lap,stop,135,153,88,98,NA,manual,running,255,generic,127,127,0.21875,0.5,1.9921875,9642191784,2022_09_20_08_17_59
2022-09-20T13:30:55Z,2022-09-20T13:25:44Z,38.91369491815567,-77.07445680163801,38.91296384856105,-77.07477950491011,310.722,310.722,1609.34,461,NA,63,5.179,5.412,12,15,NA,6553.5,655.35,6553.5,lap,stop,158,171,88,93,NA,distance,running,255,generic,127,127,0.7265625,0,1.9921875,9642191784,2022_09_20_08_17_59
2022-09-20T13:31:13Z,2022-09-20T13:30:56Z,38.91297432594001,-77.07471647299826,38.913627276197076,-77.07443123683333,18.288,18.288,94.03,23,NA,1,5.142,5.291,0,0,NA,6553.5,655.35,6553.5,lap,stop,167,172,85,85,NA,manual,running,255,generic,127,127,0.0859375,0.5,1.9921875,9642191784,2022_09_20_08_17_59
2022-09-20T13:33:58Z,2022-09-20T13:31:13Z,38.91367354430258,-77.07443400286138,38.91342904418707,-77.07534461282194,165.329,165.329,856.98,230,NA,30,5.183,5.514,8,0,NA,6553.5,655.35,6553.5,lap,stop,160,174,84,87,NA,manual,running,255,generic,127,127,0.7109375,0,1.9921875,9642191784,2022_09_20_08_17_59
2022-09-20T13:36:55Z,2022-09-20T13:33:58Z,38.913383865728974,-77.07534377463162,38.91365577466786,-77.07447373308241,176.514,176.514,293.73,180,NA,27,1.664,5.3,6,13,NA,6553.5,655.35,6553.5,lap,stop,137,176,68,85,NA,manual,running,255,generic,127,127,0.078125,0,1.9921875,9642191784,2022_09_20_08_17_59
2022-09-20T13:41:59Z,2022-09-20T13:36:55Z,38.913696678355336,-77.07447566092014,38.912969967350364,-77.07501461729407,304.04,304.04,1609.34,447,NA,59,5.293,5.804,24,16,NA,6553.5,655.35,6553.5,lap,stop,165,180,87,92,NA,distance,running,255,generic,127,127,0.3828125,0,1.9921875,9642191784,2022_09_20_08_17_59
2022-09-20T13:42:20Z,2022-09-20T13:42:00Z,38.91295756213367,-77.07495242357254,38.913630126044154,-77.07443467341363,21.167,21.167,112.18,26,NA,3,5.3,5.542,0,3,NA,6553.5,655.35,6553.5,lap,stop,177,178,85,86,NA,manual,running,255,generic,127,127,0.203125,0,1.9921875,9642191784,2022_09_20_08_17_59
2022-09-20T13:45:05Z,2022-09-20T13:42:20Z,38.91367983072996,-77.0744398701936,38.91341974027455,-77.07536053843796,165.18,165.18,865.46,226,NA,36,5.239,5.514,17,15,NA,6553.5,655.35,6553.5,lap,stop,177,180,83,85,NA,manual,running,255,generic,127,127,0.4375,0.5,1.9921875,9642191784,2022_09_20_08_17_59
2022-09-20T13:48:04Z,2022-09-20T13:45:05Z,38.91337632201612,-77.07535928115249,38.91343583352864,-77.07531686872244,178.877,178.877,358.77,193,NA,32,2.006,5.216,6,11,NA,6553.5,655.35,6553.5,lap,stop,149,178,71,83,NA,manual,running,255,generic,127,127,0.21875,0,1.9921875,9642191784,2022_09_20_08_17_59
2022-09-20T13:52:57Z,2022-09-20T13:48:04Z,38.91338520683348,-77.07531661726534,38.91394008882344,-77.07447356544435,292.891,292.891,1609.34,421,NA,62,5.495,5.701,20,13,NA,6553.5,655.35,6553.5,lap,stop,173,182,86,92,NA,distance,running,255,generic,127,127,0.25,0,1.9921875,9642191784,2022_09_20_08_17_59
