timestamp,start_time,start_position_lat,start_position_long,end_position_lat,end_position_long,total_elapsed_time,total_timer_time,total_distance,total_cycles,message_index,total_calories,avg_speed,max_speed,total_ascent,total_descent,wkt_step_index,avg_vertical_oscillation,avg_stance_time_percent,avg_stance_time,event,event_type,avg_heart_rate,max_heart_rate,avg_cadence,max_cadence,intensity,lap_trigger,sport,event_group,sub_sport,avg_temperature,max_temperature,avg_fractional_cadence,max_fractional_cadence,total_fractional_cycles,key,time_created
2021-08-30T20:58:17Z,2021-08-30T20:49:12Z,45.01342847943306,-93.1527793686837,45.022665252909064,-93.14471379853785,544.038,495.595,1609.34,698,NA,84,3.247,4.003,30,20,NA,6553.5,655.35,6553.5,lap,stop,122,139,84,92,NA,distance,running,255,generic,127,127,0.4609375,0,1.9921875,7398481446,2021_08_30_15_49_12
2021-08-30T21:04:34Z,2021-08-30T20:58:18Z,45.02266399562359,-93.14466786570847,45.026850840076804,-93.14151308499277,377.102,214.488,702.51,299,NA,39,3.275,3.378,36,7,NA,6553.5,655.35,6553.5,lap,stop,135,143,84,87,NA,manual,running,255,generic,127,127,0.8984375,0,1.9921875,7398481446,2021_08_30_15_49_12
2021-08-30T21:06:41Z,2021-08-30T21:04:34Z,45.02669426612556,-93.1390196364373,45.02670457586646,-93.13890329562128,126.234,126.234,344.04,172,NA,18,2.725,4.516,9,12,NA,6553.5,655.35,6553.5,lap,stop,126,144,83,91,NA,manual,running,255,generic,127,127,0.484375,0,1.9921875,7398481446,2021_08_30_15_49_12
2021-08-30T21:07:13Z,2021-08-30T21:06:41Z,45.026694098487496,-93.13891570083797,45.02680951729417,-93.14078310504556,32.277,32.277,149.7,48,NA,5,4.638,5.402,6,0,NA,6553.5,655.35,6553.5,lap,stop,137,156,91,95,NA,manual,running,255,generic,127,127,0.4375,0,1.9921875,7398481446,2021_08_30_15_49_12
2021-08-30T21:08:14Z,2021-08-30T21:07:13Z,45.02680624835193,-93.14083842560649,45.02671563997865,-93.13887555152178,61.028,61.028,174.61,78,NA,13,2.861,5.029,6,10,NA,6553.5,655.35,6553.5,lap,stop,149,155,80,92,NA,manual,running,255,generic,127,127,0.2578125,0,1.9921875,7398481446,2021_08_30_15_49_12
2021-08-30T21:08:49Z,2021-08-30T21:08:14Z,45.02670206129551,-93.13888099975884,45.02678571268916,-93.14078905619681,35.545,35.545,152.38,49,NA,7,4.287,5.001,10,0,NA,6553.5,655.35,6553.5,lap,stop,148,158,87,90,NA,manual,running,255,generic,127,127,0.2890625,0,1.9921875,7398481446,2021_08_30_15_49_12
2021-08-30T21:19:19Z,2021-08-30T21:08:49Z,45.026785461232066,-93.14083909615874,45.02665696665645,-93.13894931226969,628.756,93.553,257.03,119,NA,16,2.747,4.684,5,10,NA,6553.5,655.35,6553.5,lap,stop,137,159,81,87,NA,manual,running,255,generic,127,127,0.203125,0,1.9921875,7398481446,2021_08_30_15_49_12
2021-08-30T21:19:51Z,2021-08-30T21:19:19Z,45.02666937187314,-93.1390301976353,45.0267525203526,-93.14082979224622,32.134,32.134,149.21,48,NA,3,4.643,5.318,10,0,NA,6553.5,655.35,6553.5,lap,stop,122,146,91,94,NA,manual,running,255,generic,127,127,0.6015625,0.5,1.9921875,7398481446,2021_08_30_15_49_12
2021-08-30T21:22:55Z,2021-08-30T21:19:51Z,45.0267525203526,-93.14082979224622,45.02670935355127,-93.14087673090398,183.427,183.427,530.17,253,NA,31,2.89,5.113,19,15,NA,6553.5,655.35,6553.5,lap,stop,137,155,83,92,NA,manual,running,255,generic,127,127,0.171875,0,1.9921875,7398481446,2021_08_30_15_49_12
2021-08-30T21:24:06Z,2021-08-30T21:22:55Z,45.026703821495175,-93.14092291519046,45.02669770270586,-93.13948960974813,70.894,70.894,135.13,80,NA,14,1.906,4.385,6,8,NA,6553.5,655.35,6553.5,lap,stop,145,156,79,88,NA,manual,running,255,generic,127,127,0.7421875,0,1.9921875,7398481446,2021_08_30_15_49_12
2021-08-30T21:24:32Z,2021-08-30T21:24:06Z,45.02669175155461,-93.13950528390706,45.02672787755728,-93.14081990160048,26.705,26.705,105.06,38,NA,4,3.934,4.74,2,4,NA,6553.5,655.35,6553.5,lap,stop,136,146,89,92,NA,manual,running,255,generic,127,127,0.25,0,1.9921875,7398481446,2021_08_30_15_49_12
2021-08-30T21:28:03Z,2021-08-30T21:24:32Z,45.02672695554793,-93.14086466096342,45.02484982833266,-93.14169363118708,210.734,31.746,18.6,13,NA,6,0.586,4.161,0,0,NA,6553.5,655.35,6553.5,lap,stop,146,150,73,89,NA,manual,running,255,generic,127,127,0.6484375,0,1.9921875,7398481446,2021_08_30_15_49_12
2021-08-30T21:37:58Z,2021-08-30T21:28:03Z,45.02480582334101,-93.14169111661613,45.01491500996053,-93.1466783490032,594.965,558.981,1609.34,787,NA,80,2.879,3.424,27,40,NA,6553.5,655.35,6553.5,lap,stop,127,144,83,88,NA,distance,running,255,generic,127,127,0,0,1.9921875,7398481446,2021_08_30_15_49_12
2021-08-30T21:41:47Z,2021-08-30T21:37:59Z,45.014888774603605,-93.14667449332774,45.013461504131556,-93.15248281694949,192.799,192.799,590.04,267,NA,29,3.06,3.182,12,11,NA,6553.5,655.35,6553.5,lap,stop,131,140,83,87,NA,session_end,running,255,generic,127,127,0.78125,0,1.9921875,7398481446,2021_08_30_15_49_12
