timestamp,start_time,start_position_lat,start_position_long,end_position_lat,end_position_long,total_elapsed_time,total_timer_time,total_distance,total_cycles,message_index,total_calories,avg_speed,max_speed,total_ascent,total_descent,wkt_step_index,avg_vertical_oscillation,avg_stance_time_percent,avg_stance_time,event,event_type,avg_heart_rate,max_heart_rate,avg_cadence,max_cadence,intensity,lap_trigger,sport,event_group,sub_sport,avg_temperature,max_temperature,avg_fractional_cadence,max_fractional_cadence,total_fractional_cycles,key
2020-05-04T00:34:12Z,2020-05-04T00:33:37Z,45.168517995625734,-93.12866069376469,45.16913507133722,-93.12984522432089,35.893,35.893,196.44,53,NA,2,5.473,7.39,6,0,NA,6553.5,655.35,6553.5,lap,stop,93,93,99,121,NA,manual,running,255,generic,127,127,0.0625,0.5,1.9921875,2020-05-04 00:33:37
2020-05-04T00:35:38Z,2020-05-04T00:34:12Z,45.16913783736527,-93.12991881743073,45.169119061902165,-93.12990699894726,85.179,85.179,436.9,126,NA,5,5.129,5.533,15,11,NA,6553.5,655.35,6553.5,lap,stop,87,92,90,94,NA,manual,running,255,generic,127,127,0.671875,0,1.9921875,2020-05-04 00:33:37
2020-05-04T00:36:59Z,2020-05-04T00:35:38Z,45.16911529004574,-93.1299707852304,45.16912559978664,-93.12987011857331,81.436,81.436,425.89,118,NA,7,5.23,5.468,5,8,NA,6553.5,655.35,6553.5,lap,stop,84,86,89,91,NA,manual,running,255,generic,127,127,0.3359375,0,1.9921875,2020-05-04 00:33:37
2020-05-04T00:38:20Z,2020-05-04T00:36:59Z,45.169122498482466,-93.12993767671287,45.169107243418694,-93.1298965215683,80.659,80.659,437,120,NA,4,5.418,5.421,6,8,NA,6553.5,655.35,6553.5,lap,stop,87,88,89,90,NA,manual,running,255,generic,127,127,0.0703125,0,1.9921875,2020-05-04 00:33:37
2020-05-04T00:39:39Z,2020-05-04T00:38:20Z,45.16910422593355,-93.12996357679367,45.16912861727178,-93.12982804141939,79.796,79.796,423.6,113,NA,3,5.309,5.496,6,3,NA,6553.5,655.35,6553.5,lap,stop,88,90,88,90,NA,manual,running,255,generic,127,127,0.9140625,0.5,1.9921875,2020-05-04 00:33:37
2020-05-04T00:41:00Z,2020-05-04T00:39:39Z,45.16912618651986,-93.12989668920636,45.16912224702537,-93.12983809970319,80.905,80.905,432.07,119,NA,8,5.34,5.486,5,6,NA,6553.5,655.35,6553.5,lap,stop,88,90,87,90,NA,manual,running,255,generic,127,127,0.9921875,0,1.9921875,2020-05-04 00:33:37
2020-05-04T00:42:22Z,2020-05-04T00:41:00Z,45.16911864280701,-93.12990331090987,45.169123504310846,-93.12986886128783,81.768,81.768,435.01,118,NA,5,5.32,5.542,7,7,NA,6553.5,655.35,6553.5,lap,stop,88,90,86,88,NA,manual,running,255,generic,127,127,0.7265625,0,1.9921875,2020-05-04 00:33:37
2020-05-04T00:43:43Z,2020-05-04T00:42:22Z,45.16912308521569,-93.12993608415127,45.16913046129048,-93.12982452102005,81.165,81.165,432.73,115,NA,3,5.331,5.496,4,3,NA,6553.5,655.35,6553.5,lap,stop,90,96,86,88,NA,manual,running,255,generic,127,127,0.28125,0.5,1.9921875,2020-05-04 00:33:37
2020-05-04T00:45:07Z,2020-05-04T00:43:43Z,45.169127359986305,-93.12988830730319,45.16916994005442,-93.12983290292323,84.166,84.166,433.89,117,NA,10,5.155,5.514,8,5,NA,6553.5,655.35,6553.5,lap,stop,93,96,85,88,NA,manual,running,255,generic,127,127,0.265625,0,1.9921875,2020-05-04 00:33:37
2020-05-04T00:46:32Z,2020-05-04T00:45:07Z,45.16916616819799,-93.12990163452923,45.169129204005,-93.12983701005578,84.697,84.697,431.48,117,NA,5,5.094,5.514,2,5,NA,6553.5,655.35,6553.5,lap,stop,87,90,84,86,NA,manual,running,255,generic,127,127,0.9765625,0.5,1.9921875,2020-05-04 00:33:37
2020-05-04T00:47:59Z,2020-05-04T00:46:32Z,45.169130293652415,-93.12989702448249,45.169158121570945,-93.12984086573124,87.179,87.179,429.81,122,NA,10,4.93,5.16,8,6,NA,6553.5,655.35,6553.5,lap,stop,82,83,84,85,NA,manual,running,255,generic,127,127,0.0859375,0.5,1.9921875,2020-05-04 00:33:37
2020-05-04T00:49:27Z,2020-05-04T00:47:59Z,45.16915929503739,-93.12990230508149,45.16913683153689,-93.12982426956296,87.961,87.961,430.95,124,NA,12,4.899,5.169,2,6,NA,6553.5,655.35,6553.5,lap,stop,80,83,84,85,NA,manual,running,255,generic,127,127,0.09375,0.5,1.9921875,2020-05-04 00:33:37
2020-05-04T00:50:07Z,2020-05-04T00:49:27Z,45.169139597564936,-93.12988688237965,45.1685078535229,-93.12877024523914,39.961,39.961,211.69,56,NA,4,5.297,5.552,0,5,NA,6553.5,655.35,6553.5,lap,stop,87,89,86,87,NA,manual,running,255,generic,127,127,0.125,0.5,1.9921875,2020-05-04 00:33:37
2020-05-04T00:57:29Z,2020-05-04T00:50:07Z,45.168506763875484,-93.12870427966118,45.169129204005,-93.12992451712489,40.806,40.806,224.96,55,NA,2,5.513,5.44,4,0,NA,6553.5,655.35,6553.5,lap,stop,89,90,85,86,NA,session_end,running,255,generic,127,127,0.265625,0.5,1.9921875,2020-05-04 00:33:37
