timestamp,start_time,start_position_lat,start_position_long,end_position_lat,end_position_long,total_elapsed_time,total_timer_time,total_distance,total_cycles,message_index,total_calories,avg_speed,max_speed,total_ascent,total_descent,wkt_step_index,avg_vertical_oscillation,avg_stance_time_percent,avg_stance_time,event,event_type,avg_heart_rate,max_heart_rate,avg_cadence,max_cadence,intensity,lap_trigger,sport,event_group,sub_sport,avg_temperature,max_temperature,avg_fractional_cadence,max_fractional_cadence,total_fractional_cycles,key,time_created
2022-01-23T21:11:32Z,2022-01-23T21:10:59Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,33.136,33.136,191.01,51,NA,4,5.764,7.035,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,138,156,91,104,NA,manual,running,255,treadmill,127,127,0.09375,0.5,1.9921875,8171024446,2022_01_23_15_10_59
2022-01-23T21:13:33Z,2022-01-23T21:11:32Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,120.148,120.148,346.59,157,NA,24,2.885,5.916,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,150,158,81,93,NA,manual,running,255,treadmill,127,127,0.7421875,0.5,1.9921875,8171024446,2022_01_23_15_10_59
2022-01-23T21:14:06Z,2022-01-23T21:13:33Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,33.376,33.376,190.33,48,NA,6,5.702,7.94,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,147,160,93,112,NA,manual,running,255,treadmill,127,127,0,0.5,1.9921875,8171024446,2022_01_23_15_10_59
2022-01-23T21:16:07Z,2022-01-23T21:14:06Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,120.48,120.48,354.67,154,NA,24,2.944,5.832,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,150,163,80,93,NA,manual,running,255,treadmill,127,127,0.671875,0.5,1.9921875,8171024446,2022_01_23_15_10_59
2022-01-23T21:16:40Z,2022-01-23T21:16:07Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,32.722,32.722,177.73,38,NA,6,5.431,6.541,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,150,164,88,98,NA,manual,running,255,treadmill,127,127,0.828125,0.5,1.9921875,8171024446,2022_01_23_15_10_59
2022-01-23T21:18:40Z,2022-01-23T21:16:40Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,120.076,120.076,341.74,146,NA,24,2.846,5.888,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,153,166,80,93,NA,manual,running,255,treadmill,127,127,0.515625,0,1.9921875,8171024446,2022_01_23_15_10_59
2022-01-23T21:19:11Z,2022-01-23T21:18:40Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,31.37,31.37,158.57,43,NA,5,5.055,6.681,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,153,166,97,101,NA,manual,running,255,treadmill,127,127,0.3828125,0,1.9921875,8171024446,2022_01_23_15_10_59
2022-01-23T21:21:13Z,2022-01-23T21:19:11Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,121.588,121.588,348.89,157,NA,25,2.869,6.028,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,155,167,80,95,NA,manual,running,255,treadmill,127,127,0.3125,0,1.9921875,8171024446,2022_01_23_15_10_59
2022-01-23T21:21:44Z,2022-01-23T21:21:13Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,31.7,31.7,91.72,38,NA,5,2.893,6.476,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,153,166,95,98,NA,manual,running,255,treadmill,127,127,0.75,0.5,1.9921875,8171024446,2022_01_23_15_10_59
2022-01-23T21:23:45Z,2022-01-23T21:21:44Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,120.326,120.326,342.98,147,NA,26,2.85,5.897,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,158,169,80,94,NA,manual,running,255,treadmill,127,127,0.765625,0.5,1.9921875,8171024446,2022_01_23_15_10_59
