timestamp,start_time,start_position_lat,start_position_long,end_position_lat,end_position_long,total_elapsed_time,total_timer_time,total_distance,total_cycles,message_index,total_calories,avg_speed,max_speed,total_ascent,total_descent,wkt_step_index,avg_vertical_oscillation,avg_stance_time_percent,avg_stance_time,event,event_type,avg_heart_rate,max_heart_rate,avg_cadence,max_cadence,intensity,lap_trigger,sport,event_group,sub_sport,avg_temperature,max_temperature,avg_fractional_cadence,max_fractional_cadence,total_fractional_cycles,key
2019-09-10T20:36:28Z,2019-09-10T20:28:37Z,44.98655970208347,-93.18708599545062,44.98471090570092,-93.2021747622639,471.527,467.285,1609.34,655,NA,92,3.444,4.152,29,51,NA,6553.5,655.35,6553.5,lap,stop,132,149,84,90,NA,distance,running,255,generic,127,127,0.3515625,0,1.9921875,2019-09-10 20:28:39
2019-09-10T20:39:24Z,2019-09-10T20:36:29Z,44.98467528261244,-93.2021729182452,44.98517417348921,-93.20215439423919,174.57,174.57,806.2,249,NA,43,4.618,5.029,3,5,NA,6553.5,655.35,6553.5,lap,stop,157,176,85,89,NA,manual,running,255,generic,127,127,0.9296875,0,1.9921875,2019-09-10 20:28:39
2019-09-10T20:42:16Z,2019-09-10T20:39:24Z,44.98513427563012,-93.2021536398679,44.98570726253092,-93.2020986545831,172.748,172.748,807.06,241,NA,45,4.672,5.057,7,8,NA,6553.5,655.35,6553.5,lap,stop,166,173,84,87,NA,manual,running,255,generic,127,127,0.84375,0,1.9921875,2019-09-10 20:28:39
2019-09-10T20:43:17Z,2019-09-10T20:42:16Z,44.98561606742442,-93.20212606340647,44.98456187546253,-93.20134813897312,60.626,60.626,207.22,81,NA,14,3.418,4.647,2,6,NA,6553.5,655.35,6553.5,lap,stop,163,171,81,86,NA,manual,running,255,generic,127,127,0.484375,0,1.9921875,2019-09-10 20:28:39
2019-09-10T20:48:52Z,2019-09-10T20:43:17Z,44.98459557071328,-93.2013348955661,44.9847845826298,-93.2021678891033,335.226,335.226,1609.34,474,NA,86,4.801,5.048,12,13,NA,6553.5,655.35,6553.5,lap,stop,169,175,85,87,NA,distance,running,255,generic,127,127,0.078125,0,1.9921875,2019-09-10 20:28:39
2019-09-10T20:49:53Z,2019-09-10T20:48:53Z,44.98474795371294,-93.20216822437942,44.98540040105581,-93.2012347318232,60.712,60.712,201.01,79,NA,15,3.311,4.749,3,0,NA,6553.5,655.35,6553.5,lap,stop,169,174,80,83,NA,manual,running,255,generic,127,127,0.8515625,0.5,1.9921875,2019-09-10 20:28:39
2019-09-10T20:55:30Z,2019-09-10T20:49:53Z,44.98543434776366,-93.20123833604157,44.98436875641346,-93.20164888165891,337.972,337.972,1609.34,473,NA,92,4.762,5.169,21,22,NA,6553.5,655.35,6553.5,lap,stop,174,179,84,88,NA,distance,running,255,generic,127,127,0.203125,0,1.9921875,2019-09-10 20:28:39
2019-09-10T20:56:31Z,2019-09-10T20:55:31Z,44.98436875641346,-93.20164888165891,44.985863668844104,-93.2015753723681,60.382,60.382,196.49,79,NA,15,3.254,4.451,0,0,NA,6553.5,655.35,6553.5,lap,stop,170,176,80,84,NA,manual,running,255,generic,127,127,0.5078125,0,1.9921875,2019-09-10 20:28:39
2019-09-10T21:02:21Z,2019-09-10T20:56:31Z,44.985867189243436,-93.20162038318813,44.985093623399734,-93.2012883760035,350.745,350.745,1609.34,487,NA,94,4.588,4.815,14,15,NA,6553.5,655.35,6553.5,lap,stop,175,178,83,87,NA,distance,running,255,generic,127,127,0.5703125,0,1.9921875,2019-09-10 20:28:39
2019-09-10T21:02:23Z,2019-09-10T21:02:22Z,44.985093623399734,-93.2012883760035,44.985093623399734,-93.2012883760035,0.561,0.561,0.16,1,NA,0,0.286,4.507,0,0,NA,6553.5,655.35,6553.5,lap,stop,176,176,83,83,NA,manual,running,255,generic,127,127,0,0,1.9921875,2019-09-10 20:28:39
2019-09-10T21:03:49Z,2019-09-10T21:02:23Z,44.98513092286885,-93.20128787308931,44.984650891274214,-93.20218222215772,85.996,85.996,267.58,113,NA,21,3.112,4.469,5,5,NA,6553.5,655.35,6553.5,lap,stop,169,177,79,83,NA,manual,running,255,generic,127,127,0.8984375,0.5,1.9921875,2019-09-10 20:28:39
2019-09-10T21:06:56Z,2019-09-10T21:03:49Z,44.98462473973632,-93.20217375643551,44.984935875982046,-93.2021449226886,187.79,187.79,812.54,257,NA,49,4.327,4.861,13,12,NA,6553.5,655.35,6553.5,lap,stop,171,184,83,86,NA,manual,running,255,generic,127,127,0.234375,0,1.9921875,2019-09-10 20:28:39
2019-09-10T21:07:57Z,2019-09-10T21:06:56Z,44.984935875982046,-93.2021449226886,44.98511583544314,-93.20127815008163,60.636,60.636,182.89,80,NA,15,3.016,4.255,6,2,NA,6553.5,655.35,6553.5,lap,stop,169,173,80,83,NA,manual,running,255,generic,127,127,0.578125,0,1.9921875,2019-09-10 20:28:39
2019-09-10T21:10:34Z,2019-09-10T21:07:57Z,44.98514584265649,-93.20127982646227,44.984889859333634,-93.20215514861047,156.649,153.634,657.32,211,NA,40,4.278,4.656,6,8,NA,6553.5,655.35,6553.5,lap,stop,170,178,83,85,NA,manual,running,255,generic,127,127,0.375,0.5,1.9921875,2019-09-10 20:28:39
2019-09-10T21:14:04Z,2019-09-10T21:10:34Z,44.98486806638539,-93.202159171924,44.98589443042874,-93.2009516749531,210.718,210.718,280.98,187,NA,24,1.333,2.893,9,11,NA,6553.5,655.35,6553.5,lap,stop,138,173,58,82,NA,manual,running,255,generic,127,127,0.7578125,0,1.9921875,2019-09-10 20:28:39
