timestamp,start_time,start_position_lat,start_position_long,end_position_lat,end_position_long,total_elapsed_time,total_timer_time,total_distance,total_cycles,message_index,total_calories,avg_speed,max_speed,total_ascent,total_descent,wkt_step_index,avg_vertical_oscillation,avg_stance_time_percent,avg_stance_time,event,event_type,avg_heart_rate,max_heart_rate,avg_cadence,max_cadence,intensity,lap_trigger,sport,event_group,sub_sport,avg_temperature,max_temperature,avg_fractional_cadence,max_fractional_cadence,total_fractional_cycles,key,time_created
2022-01-31T19:08:56Z,2022-01-31T19:08:26Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,30.51,30.51,89.43,40,NA,3,2.931,3.611,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,117,128,84,85,NA,manual,running,255,treadmill,127,127,0.171875,0.5,1.9921875,8215493720,2022_01_31_13_08_26
2022-01-31T19:09:27Z,2022-01-31T19:08:56Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,30.337,30.337,198.29,48,NA,6,6.536,7.25,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,149,166,94,105,NA,manual,running,255,treadmill,127,127,0.6953125,0.5,1.9921875,8215493720,2022_01_31_13_08_26
2022-01-31T19:10:00Z,2022-01-31T19:09:27Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,33.782,33.782,199.28,49,NA,7,5.899,6.354,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,170,174,93,96,NA,manual,running,255,treadmill,127,127,0.8671875,0,1.9921875,8215493720,2022_01_31_13_08_26
2022-01-31T19:14:00Z,2022-01-31T19:10:00Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,240.116,240.116,338.37,214,NA,37,1.409,5.701,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,130,175,67,90,NA,manual,running,255,treadmill,127,127,0.40625,0,1.9921875,8215493720,2022_01_31_13_08_26
2022-01-31T19:14:30Z,2022-01-31T19:14:00Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,29.986,29.986,202.58,39,NA,3,6.756,8.752,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,135,162,96,109,NA,manual,running,255,treadmill,127,127,0.6640625,0.5,1.9921875,8215493720,2022_01_31_13_08_26
2022-01-31T19:14:47Z,2022-01-31T19:14:30Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,16.579,16.579,104.52,24,NA,3,6.305,6.457,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,166,168,93,96,NA,manual,running,255,treadmill,127,127,0.1796875,0,1.9921875,8215493720,2022_01_31_13_08_26
2022-01-31T19:18:52Z,2022-01-31T19:14:47Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,244.629,244.629,225.02,149,NA,34,0.92,5.906,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,130,169,62,92,NA,manual,running,255,treadmill,127,127,0.5078125,0,1.9921875,8215493720,2022_01_31_13_08_26
2022-01-31T19:19:22Z,2022-01-31T19:18:52Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,30.149,30.149,205.67,47,NA,4,6.822,7.791,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,143,163,103,109,NA,manual,running,255,treadmill,127,127,0.1484375,0.5,1.9921875,8215493720,2022_01_31_13_08_26
2022-01-31T19:22:10Z,2022-01-31T19:19:22Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,168.505,168.505,185.65,145,NA,26,1.102,6.578,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,134,165,60,101,NA,manual,running,255,treadmill,127,127,0.484375,0,1.9921875,8215493720,2022_01_31_13_08_26
2022-01-31T19:22:41Z,2022-01-31T19:22:10Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,30.683,30.683,187.15,47,NA,4,6.1,7.455,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,143,162,94,101,NA,manual,running,255,treadmill,127,127,0.2578125,0,1.9921875,8215493720,2022_01_31_13_08_26
2022-01-31T19:23:32Z,2022-01-31T19:22:41Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,25.304,25.304,66.33,24,NA,5,2.621,6.186,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,161,164,76,96,NA,session_end,running,255,treadmill,127,127,0.7890625,0,1.9921875,8215493720,2022_01_31_13_08_26
