timestamp,start_time,start_position_lat,start_position_long,end_position_lat,end_position_long,total_elapsed_time,total_timer_time,total_distance,total_cycles,message_index,total_calories,avg_speed,max_speed,total_ascent,total_descent,wkt_step_index,avg_vertical_oscillation,avg_stance_time_percent,avg_stance_time,event,event_type,avg_heart_rate,max_heart_rate,avg_cadence,max_cadence,intensity,lap_trigger,sport,event_group,sub_sport,avg_temperature,max_temperature,avg_fractional_cadence,max_fractional_cadence,total_fractional_cycles,key,time_created
2021-11-20T21:38:23Z,2021-11-20T21:23:02Z,44.99037824571133,-93.21361245587468,44.98492347076535,-93.20127270184457,919.793,433.681,1542.44,617,NA,83,3.557,4.264,43,47,NA,6553.5,655.35,6553.5,lap,stop,137,146,85,93,NA,manual,running,255,generic,127,127,0.6875,0.5,1.9921875,7849461469,2021_11_20_15_23_02
2021-11-20T21:40:40Z,2021-11-20T21:38:23Z,44.98492573387921,-93.20127664133906,44.985449351370335,-93.20129072293639,137.612,137.612,484.01,184,NA,25,3.517,3.63,6,11,NA,6553.5,655.35,6553.5,lap,stop,141,147,81,85,NA,manual,running,255,generic,127,127,0.6953125,0,1.9921875,7849461469,2021_11_20_15_23_02
2021-11-20T21:41:24Z,2021-11-20T21:40:40Z,44.98548623174429,-93.20128510706127,44.984666146337986,-93.20221172645688,43.391,43.391,224.62,62,NA,9,5.177,5.328,8,2,NA,6553.5,655.35,6553.5,lap,stop,156,161,86,91,NA,manual,running,255,generic,127,127,0.796875,0.5,1.9921875,7849461469,2021_11_20_15_23_02
2021-11-20T21:42:20Z,2021-11-20T21:41:24Z,44.984620632603765,-93.20221214555204,44.98546728864312,-93.20130723528564,56.086,56.086,209.59,75,NA,13,3.737,5.123,10,11,NA,6553.5,655.35,6553.5,lap,stop,159,163,82,86,NA,manual,running,255,generic,127,127,0.484375,0.5,1.9921875,7849461469,2021_11_20_15_23_02
2021-11-20T21:43:01Z,2021-11-20T21:42:20Z,44.98550140298903,-93.20130522362888,44.98470260761678,-93.20220418274403,41.321,41.321,217.6,58,NA,9,5.266,5.71,9,2,NA,6553.5,655.35,6553.5,lap,stop,161,165,87,90,NA,manual,running,255,generic,127,127,0.125,0.5,1.9921875,7849461469,2021_11_20_15_23_02
2021-11-20T21:44:01Z,2021-11-20T21:43:01Z,44.98465709388256,-93.20220996625721,44.985454715788364,-93.2012835983187,59.847,59.847,208.09,79,NA,14,3.477,5.477,2,8,NA,6553.5,655.35,6553.5,lap,stop,162,167,81,85,NA,manual,running,255,generic,127,127,0.2421875,0.5,1.9921875,7849461469,2021_11_20_15_23_02
2021-11-20T21:44:44Z,2021-11-20T21:44:01Z,44.985489500686526,-93.20128527469933,44.98469120822847,-93.20221474394202,42.529,42.529,223.44,61,NA,10,5.254,5.374,9,0,NA,6553.5,655.35,6553.5,lap,stop,161,165,85,87,NA,manual,running,255,generic,127,127,0.8046875,0.5,1.9921875,7849461469,2021_11_20_15_23_02
2021-11-20T21:45:44Z,2021-11-20T21:44:44Z,44.98464686796069,-93.20220996625721,44.985459158197045,-93.20127630606294,60.687,60.687,205.69,79,NA,13,3.389,5.244,3,8,NA,6553.5,655.35,6553.5,lap,stop,158,166,81,85,NA,manual,running,255,generic,127,127,0.1171875,0.5,1.9921875,7849461469,2021_11_20_15_23_02
2021-11-20T21:46:27Z,2021-11-20T21:45:44Z,44.98549327254295,-93.20127664133906,44.98472800478339,-93.20220502093434,42.837,42.837,218.43,61,NA,10,5.099,5.393,6,2,NA,6553.5,655.35,6553.5,lap,stop,160,166,86,90,NA,manual,running,255,generic,127,127,0.21875,0.5,1.9921875,7849461469,2021_11_20_15_23_02
2021-11-20T21:47:27Z,2021-11-20T21:46:27Z,44.98468693345785,-93.20219923742115,44.985482124611735,-93.20127270184457,60.161,60.161,210.73,79,NA,14,3.503,5.076,5,6,NA,6553.5,655.35,6553.5,lap,stop,163,168,80,84,NA,manual,running,255,generic,127,127,0.4765625,0,1.9921875,7849461469,2021_11_20_15_23_02
